Date;Day;Session;Video #;Videolink;Videolength;Timestamp;Timelink;Player Level;Stronghold Level;Tag;Action;Info;Shortage1;Shortage2;Shortage3;Ended1;Ended2;Limits;New expirience;Offer Time;Team Power;Name;Level;Rarity;Stage2;Provimce;Stage;Result;Gems;Gems+;Gems-;Gems Balance
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:28:22;0:28:22;9;5;Campaign;Map;;;;;;;;;;;;;;;;;;;0;0;181
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:28:27;0:28:27;9;5;Missions;Reward;Box;;;;;;;;;;;;;;;;;1;1;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:28:32;0:28:32;9;5;Campaign;Map;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:28:35;0:28:35;9;5;Campaign;Pop-up;сезон 2 откроется на 15й провинции;;;;;;Provinces;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:28:37;0:28:37;9;5;Campaign;Map;Искала новую локацию;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:28:57;0:28:57;9;5;Offers;It's Raining Loot Tickets $9.99;Pop-Up;;;;;;;;21h 24m;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:29:00;0:29:00;9;5;Summon;Pop-up;New Hero in Elemental Summon;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:29:03;0:29:03;9;5;Inventory;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:29:23;0:29:23;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:29:26;0:29:26;9;5;Missions;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:29:29;0:29:29;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:29:31;0:29:31;9;5;Idle;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:29:59;0:29:59;9;5;Building;Start;;;;;;;;;;;Farm;4;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:30:00;0:30:00;9;5;Gathering;Food;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:30:01;0:30:01;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:30:11;0:30:11;9;5;Raid;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:30:11;0:30:11;9;5;Raid;Enemy Search;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:30:15;0:30:15;9;5;Raid;Reroll;x7. Просматривала у врагов героев, которых ранее не видела;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:30:54;0:30:54;9;5;Raid;Start Battle;;;;;;;;;;1216;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:32:00;0:32:00;9;5;Raid;Finish Battle;;;;;;;;;;1216;;;;;;;Victory;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:32:06;0:32:06;9;5;Raid;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:32:09;0:32:09;9;5;Raid;Enemy Search;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:32:11;0:32:11;9;5;Raid;Reroll;x2;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:32:19;0:32:19;9;5;Raid;Start Battle;;;;;;;;;;1216;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:33:23;0:33:23;9;5;Raid;Finish Battle;;;;;;;;;;1216;;;;;;;Victory;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:33:30;0:33:30;9;5;Raid;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:33:31;0:33:31;9;5;Raid;Enemy Search;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:33:34;0:33:34;9;5;Raid;Reroll;x11;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:34:16;0:34:16;9;5;Raid;Start Battle;;;;;;;;;;1216;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:35:44;0:35:44;9;5;Raid;Finish Battle;;;;;;;;;;1216;;;;;;;Defeat;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:35:52;0:35:52;9;5;Raid;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:35:54;0:35:54;9;5;Raid;Enemy Search;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:35:57;0:35:57;9;5;Raid;Reroll;x8;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:36:22;0:36:22;9;5;Raid;Start Battle;;;;;;;;;;1216;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:37:29;0:37:29;9;5;Raid;Finish Battle;;;;;Energy;;;;;1216;;;;;;;Victory;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:37:36;0:37:36;9;5;Raid;Start;Похоже, что Свете очень нравится сражаться с другими игроками. Для нее это некий челлендж. Поэтому так часто рероллит - чтобы найти приблизительно равного противника;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:37:40;0:37:40;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:37:54;0:37:54;9;5;Train;Start;;;;;Food;;;;;;Low Cost;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:38:02;0:38:02;9;5;Missions;Start;;;;;;;;;;;;;;;;;;;0;0;182
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:38:06;0:38:06;9;5;Missions;Reward;;;;;;;;;;;;;;;;;;5;5;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:38:09;0:38:09;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:38:15;0:38:15;9;5;Gathering;Food;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:38:16;0:38:16;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:38:25;0:38:25;9;5;Alliance;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:38:34;0:38:34;9;5;Alliance;Titan Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:39:49;0:39:49;9;5;Alliance;Titan Finish;;;;;Energy;;;;;;;;;;;;Defeat;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:39:54;0:39:54;9;5;Campaign;Map;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:39:56;0:39:56;9;5;Alliance;Start;просмотрела 2 вкладки и список надавших на титана. Возможно, искала себя в этом топе;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:40:06;0:40:06;9;5;Campaign;Map;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:40:11;0:40:11;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:40:16;0:40:16;9;5;Hero;Start;;Food;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:40:24;0:40:24;9;5;Campaign;Map;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:40:32;0:40:32;9;5;Campaign;Start Battle;;;;;;;;;;;;;;10-1;10;1;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:43:03;0:43:03;9;5;Campaign;Finish Battle;Почти из последних сил победила;;;;;;;;;;;;;10-1;10;1;Victory;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:43:11;0:43:11;9;5;Campaign;Map;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:43:16;0:43:16;9;5;Campaign;Start Battle;;;;;;;;;;;;;;10-2;10;2;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:48:46;0:48:46;9;5;Campaign;Finish Battle;;;;;Energy;;;;;;;;;10-2;10;2;Victory;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:48:51;0:48:51;9;5;Campaign;New Hero;;;;;;;;;;;Sharan;1;1;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:48:55;0:48:55;9;5;Campaign;Pop-up;Оценка игры;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:48:59;0:48:59;9;5;Campaign;Map;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:49:19;0:49:19;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:49:21;0:49:21;9;5;Hero;Start;Просто показала полученных героев;blank;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:49:24;0:49:24;9;5;Gathering;Iron;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:49:27;0:49:27;9;5;Gathering;Iron;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:49:31;0:49:31;9;5;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:49:33;0:49:33;9;5;Hero;Level Up;Хотела повысить уровень больше, но еды слишком мало. Усилила героя, которого часто использует. Дали 6 силы;Food;;;;;;;;1222;Sharan;8;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:50:00;0:50:00;9;5;Building;Finish;;;;;;;;;;;Farm;5;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:50:03;0:50:03;9;5;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:50:08;0:50:08;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:50:12;0:50:12;9;5;Building;Start;;;;;;;;;;;Farm;1;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:50:14;0:50:14;9;5;Gathering;Food;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:50:15;0:50:15;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:50:25;0:50:25;9;5;Inventory;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:50:41;0:50:41;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:50:45;0:50:45;9;5;Alliance;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:50:49;0:50:49;9;5;Idle;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:50:57;0:50:57;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:51:13;0:51:13;9;5;Building;Finish;;;;;;;;;;;Farm;2;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:51:15;0:51:15;9;5;Building;Start;Передумала строить. Возможно, из-за того, что скоро будет заканчивать видео;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:51:18;0:51:18;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:51:25;0:51:25;9;5;Building;Start;;;;;;;;;;;Food Storage;4;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:51:36;0:51:36;9;5;Shop;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:51:37;0:51:37;9;5;VIP;Start;Перешла в меню друзей через кнопку на випе;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:51:39;0:51:39;9;5;Mail;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:51:44;0:51:44;9;5;Shop;Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:52:25;0:52:25;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:52:36;0:52:36;9;5;Raid;Ranking Top 100 Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:53:59;0:53:59;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:54:02;0:54:02;9;5;Hero;Start;Правила записи;blank;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:54:04;0:54:04;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:54:06;0:54:06;9;5;Alliance;Start;Смотрела список гильдий. Возможно, хотела сменить гильдию;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:55:36;0:55:36;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:55:44;0:55:44;9;5;Watchtower;Start;Просто пролистала список врагов. Правила записи;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:56:11;0:56:11;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:56:15;0:56:15;9;5;Player;Profile Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;19;19,0;https://youtu.be/tVKbNSKaN_o?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:56:23;0:56:16;0:56:16;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;20;20,0;https://youtu.be/7mCLB4xUVHg?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:20:37;0:00:01;0:00:01;9;5;Idle;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;20;20,0;https://youtu.be/7mCLB4xUVHg?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:20:37;0:00:03;0:00:03;9;5;Building;Finish;;;;;;;;;;;Food Storage;5;;;;;;;0;0;187
20.10.2020;7;20;20,0;https://youtu.be/7mCLB4xUVHg?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:20:37;0:00:03;0:00:03;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;20;20,0;https://youtu.be/7mCLB4xUVHg?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:20:37;0:00:08;0:00:08;9;5;Player;Profile Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;20;20,0;https://youtu.be/7mCLB4xUVHg?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:20:37;0:00:10;0:00:10;9;5;Raid;Enemy Raid;смотрела информацию о враге;;;;;;;;;1222;;;;;;;Defeat;;0;0;187
20.10.2020;7;20;20,0;https://youtu.be/7mCLB4xUVHg?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:20:37;0:00:10;0:00:10;9;5;Raid;Enemy Raid;смотрела информацию о враге;;;;;;;;;1222;;;;;;;Victory;;0;0;187
20.10.2020;7;20;20,0;https://youtu.be/7mCLB4xUVHg?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:20:37;0:00:29;0:00:29;9;5;Base;Start;;;;;;;;;;;;;;;;;;;0;0;187
20.10.2020;7;20;20,0;https://youtu.be/7mCLB4xUVHg?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:20:37;0:00:34;0:00:34;9;5;Offers;It's Raining Loot Tickets $9.99;Смотрела состав предложения;;;;;;;;18h 51m;;;;;;;;;;0;0;187
20.10.2020;7;20;20,0;https://youtu.be/7mCLB4xUVHg?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:20:37;0:00:40;0:00:40;9;5;Shop;Start;;;;;;;;;;;;;;;;;;;0;0;187
