Date;Day;Session;Video #;Videolink;Videolength;Timestamp;Timelink;Player Level;Stronghold Level;Tag;Action;Info;Shortage1;Shortage2;Ended1;Ended2;Limits;New Experience;Offer Time;Team Power;Name;Level;Rarity;Stage;Result;Gems;Gems+;Gems-;Gems Balance
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:07:46;0:07:46;16;11;Alliance Wars;Edit Attack Team Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:08:12;0:08:12;16;11;Alliance Wars;Edit Attack Team Finish;;;;;;;;;1735;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:08:13;0:08:13;16;11;Alliance Wars;Start Battle;;;;;;;;;1735;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:09:09;0:09:09;16;11;Alliance Wars;Finish Battle;;;;Energy;;;;;1735;;;;;Defeat;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:09:14;0:09:14;16;11;Alliance Wars;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:09:16;0:09:16;16;11;Alliance;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:09:17;0:09:17;16;11;Base;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:09:20;0:09:20;16;11;Raid;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:09:21;0:09:21;16;11;Tournament;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:09:27;0:09:27;16;11;Tournament;Start Battle;Rank 471794;;;;;;;;2104;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:10:55;0:10:55;16;11;Tournament;Finish Battle;Rank 361427;;;;;;;;2104;;;;;Victory;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:11:01;0:11:01;16;11;Tournament;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:11:12;0:11:12;16;11;Base;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:11:13;0:11:13;16;11;Hero;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:11:27;0:11:27;16;11;Base;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:11:30;0:11:30;16;11;Inventory;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:11:37;0:11:37;16;11;Base;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:11:40;0:11:40;16;11;Path of Valor;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:11:55;0:11:55;16;11;Base;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:01;0:12:01;16;11;Troops;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:03;0:12:03;16;11;Troops;Level Up;Не хватило еды;Food;;;;;;;;Mystic Mages;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:13;0:12:13;16;11;Inventory;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:14;0:12:14;16;11;Inventory;Use Medium Food Bundle;100k Food;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:15;0:12:15;16;11;Base;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:18;0:12:18;16;11;Troops;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:19;0:12:19;16;11;Troops;Level Up;;;;;;;;;;Mystic Mages;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:29;0:12:29;16;11;Troops;Pop-up;Chosen high rarity troop;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:30;0:12:30;16;11;Troops;Level Up;;;;;;Troops Level;;;;Mystic Mages;3;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:31;0:12:31;16;11;Troops;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:33;0:12:33;16;11;Base;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:35;0:12:35;16;11;Path of Valor;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:12:39;0:12:39;16;11;Base;Start;Очень долго смотрела базу;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:13:26;0:13:26;16;11;Campaign;Map;Долго искала какой-то ресурс;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:15:23;0:15:23;16;11;Campaign;Start;Не смогла использовать Loot Tickets, т.к. их нет в наличии;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:15:25;0:15:25;16;11;Campaign;Start Battle;;;;;;;;;;;;;13-7;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:18:55;0:18:55;16;11;Campaign;Finish Battle;;;;;;;;;;;;;13-7;Victory;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:19:01;0:19:01;16;11;Campaign;New Hero;;;;;;;;;;Brand;1;1;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:19:02;0:19:02;16;11;Campaign;Map;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:19:07;0:19:07;16;11;Campaign;Start;Передумала и вышла;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:19:14;0:19:14;16;11;Base;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:19:16;0:19:16;16;11;Path of Valor;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:19:18;0:19:18;16;11;Base;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:19:22;0:19:22;16;11;Campaign;Map;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:19:26;0:19:26;16;11;Campaign;Start Battle;;;;;;;;;;;;;7-5;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:22:03;0:22:03;16;11;Campaign;Finish Battle;;;;;;;;;;;;;7-5;Victory;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:22:08;0:22:08;16;11;Campaign;New Hero;;;;;;;;;;Derric;1;1;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:22:09;0:22:09;16;11;Campaign;Map;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:22:12;0:22:12;16;11;Base;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:22:13;0:22:13;16;11;Path of Valor;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:22:21;0:22:21;16;11;Base;Start;;;;;;;;;;;;;;;;0;0;2941
04.11.2020;9;23;23,0;https://youtu.be/ErPfCnZ6LJo?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:51:58;0:22:45;0:22:45;16;11;Raid;Start;;;;;;;;;;;;;;;;0;0;2941
